Query_ID;Subject_ID;Percentage_Identity;Alignment_Length;Mismatches;Gap_Openings;Query_Start;Query_End;Subject_Start;Subject_End;E-value;BitScore;treatments
k99_1077390_1;PpEst;54.0;137;60;1;21;154;16;152;1.9499999999999998e-48;148.0;CW
k99_1079674_1;Est18_23;50.4;133;61;2;1;128;48;180;1.32e-37;125.0;CW
k99_1079674_1;BsEstB;50.4;129;63;1;1;128;51;179;1.78e-36;122.0;CW
k99_1079674_1;101;50.9;108;41;4;31;128;2;107;2.2500000000000002e-26;92.8;CW
k99_1090116_1;Est18_23;58.4;125;49;1;1;122;116;240;4.45e-42;137.0;CW
k99_1090116_1;BsEstB;52.8;125;58;1;1;125;118;241;4.48e-39;129.0;CW
k99_1090116_1;101;57.3;103;40;1;1;99;42;144;5.02e-34;112.0;CW
k99_1091248_2;PpEst;56.4;179;78;0;24;202;23;201;1.4899999999999998e-69;204.0;CW
k99_1097711_1;Est18_23;55.4;148;63;3;1;147;78;223;3.14e-46;151.0;CW
k99_1097711_1;101;55.6;144;56;3;3;140;2;143;6.3599999999999996e-46;146.0;CW
k99_1106974_1;IS12;62.3;220;67;1;1;220;52;255;1.41e-92;267.0;CW
k99_1106974_1;IS10;55.7;221;80;2;1;220;52;255;2.08e-78;231.0;CW
k99_1110070_2;PpEst;50.6;158;78;0;11;168;23;180;4.42e-56;168.0;CW
k99_1125071_1;102;60.0;95;34;3;8;100;82;174;7.86e-36;116.0;CW
k99_1127319_1;IS12;62.1;132;50;0;1;132;111;242;5.61e-53;162.0;CW
k99_1131666_1;BsEstB;56.1;66;28;1;39;104;80;144;2.3e-20;77.4;CW
k99_1132697_1;PpEst;54.5;123;56;0;1;123;46;168;2.94e-44;136.0;CW
k99_1156397_1;IS12;66.0;162;55;0;1;162;124;285;1.51e-74;219.0;CW
k99_1156397_1;IS10;60.0;160;64;0;3;162;126;285;9.870000000000001e-64;191.0;CW
k99_1159561_1;IS12;58.3;218;90;1;6;223;18;234;8.419999999999999e-90;260.0;CW
k99_1159561_1;IS10;50.7;221;108;1;1;221;13;232;4.4700000000000005e-73;217.0;CW
k99_1161282_2;Est18_23;52.2;180;79;3;4;180;2;177;7.01e-60;186.0;CW
k99_1161282_2;101;50.0;104;44;3;84;180;2;104;3.27e-25;91.7;CW
k99_1167159_1;202;55.3;38;17;0;105;142;34;71;1.15e-07;44.7;CW
k99_1169628_1;102;59.4;143;56;2;2;143;84;225;2.5699999999999997e-53;164.0;CW
k99_1169628_1;101;58.6;145;52;3;5;143;2;144;3.69e-51;158.0;CW
k99_1169628_1;Est18_23;59.7;144;55;3;2;144;77;218;2.56e-50;160.0;CW
k99_1169628_1;BsEstB;58.3;144;54;4;2;144;79;217;2.8300000000000003e-47;152.0;CW
k99_1179796_1;IS12;52.9;104;47;2;1;103;115;217;8.74e-28;95.9;CW
k99_1179796_1;IS10;51.1;90;42;2;1;89;115;203;9.36e-22;79.7;CW
k99_1187963_2;202;57.1;35;15;0;107;141;35;69;5.38e-08;45.8;CW
k99_1204241_2;202;62.5;40;15;0;137;176;32;71;4.05e-10;51.6;CW
k99_1209007_1;IS12;62.5;136;51;0;1;136;86;221;3e-62;186.0;CW
k99_1209007_1;IS10;54.5;134;61;0;1;134;86;219;8.01e-50;154.0;CW
k99_1216436_1;IS12;55.4;83;37;0;2;84;225;307;4.04e-28;95.9;CW
k99_1216436_1;IS10;50.0;82;41;0;2;83;225;306;8.44e-24;84.3;CW
k99_1219101_3;PpEst;55.7;201;89;0;30;230;1;201;2.86e-78;227.0;CW
k99_1227386_2;PpEst;57.1;35;14;1;2;35;9;43;1.9e-08;39.3;CW
k99_1229755_1;101;53.1;64;25;3;1;62;108;168;7.4e-10;46.2;CW
k99_1231114_1;PpEst;53.2;111;52;0;30;140;19;129;8.52e-38;120.0;CW
k99_1252349_1;IS12;62.9;143;53;0;1;143;165;307;4.28e-62;186.0;CW
k99_1252349_1;IS10;56.3;142;62;0;1;142;165;306;2.02e-50;156.0;CW
k99_1253537_2;102;51.5;33;16;0;34;66;14;46;1.04e-10;47.4;CW
k99_1273311_1;PpEst;52.2;161;77;0;15;175;24;184;3.78e-59;176.0;CW
k99_1276032_1;202;50.0;38;19;0;252;289;38;75;3.75e-07;43.1;CW
k99_1300855_2;202;51.5;33;16;0;122;154;34;66;3.3e-06;37.7;CW
k99_1301208_1;Est18_23;56.7;104;45;0;11;114;71;174;4.15e-40;131.0;CW
k99_1306788_2;BsEstB;53.7;54;24;1;25;78;183;235;9.41e-13;54.3;CW
k99_1307837_1;IS12;56.1;98;42;1;1;98;126;222;5.11e-30;102.0;CW
k99_1308357_6;202;68.4;38;12;0;144;181;39;76;2.05e-10;50.8;CW
k99_1317350_3;202;57.8;45;19;0;148;192;32;76;1.94e-10;53.9;CW
k99_1321301_1;202;52.4;42;20;0;110;151;34;75;6.57e-07;42.4;CW
k99_1325773_1;211;54.1;37;17;0;92;128;91;127;1.33e-06;40.4;CW
k99_1325967_1;102;53.2;109;49;2;3;110;118;225;3.88e-28;104.0;CW
k99_1328714_7;202;63.2;38;14;0;133;170;34;71;1.01e-09;51.6;CW
k99_1329368_1;102;53.6;140;57;4;6;141;3;138;3.7200000000000004e-43;137.0;CW
k99_1329368_1;101;50.0;58;19;2;92;142;2;56;3.89e-11;51.6;CW
k99_1330615_1;PET46;52.5;120;55;1;11;128;4;123;1.6900000000000002e-35;116.0;CW
k99_1330615_1;211;50.0;120;58;1;11;128;5;124;5.42e-34;112.0;CW
k99_1331870_1;PpEst;58.1;86;36;0;21;106;16;101;4.07e-34;109.0;CW
k99_1336006_1;101;52.2;69;25;2;80;142;2;68;1.92e-16;67.0;CW
k99_1338138_1;PpEst;56.9;109;46;1;45;153;3;110;7.66e-37;118.0;CW
k99_1338734_1;IS12;61.8;34;13;0;1;34;235;268;2.37e-10;47.0;CW
k99_1340701_1;102;53.4;133;54;4;5;136;11;136;3.87e-40;129.0;CW
k99_1341368_1;202;57.9;38;16;0;38;75;36;73;1.04e-06;41.2;CW
k99_1356809_1;Est18_23;52.7;150;69;2;1;149;80;228;2.55e-50;160.0;CW
k99_1356809_1;101;51.7;145;61;3;1;138;2;144;1.1300000000000001e-43;139.0;CW
k99_1363718_1;202;56.8;37;16;0;127;163;38;74;5.11e-08;45.8;CW
k99_1367118_2;BsEstB;50.0;32;16;0;44;75;5;36;1.13e-07;39.3;CW
k99_1368190_1;202;58.5;41;17;0;100;140;34;74;7.9e-08;44.7;CW
k99_1376473_1;IS11;57.1;49;21;0;1;49;404;452;6.55e-17;64.3;CW
k99_1388382_1;102;52.0;98;46;1;2;99;53;149;1.77e-33;110.0;CW
k99_1405670_1;102;53.2;62;25;1;9;70;12;69;7.27e-17;65.1;CW
k99_1415102_1;102;54.1;157;63;4;1;153;74;225;1.37e-44;141.0;CW
k99_1415102_1;101;52.8;144;65;1;14;154;2;145;2.17e-44;140.0;CW
k99_1415102_1;BsEstB;52.1;146;59;4;11;153;79;216;1.33e-41;137.0;CW
k99_1415102_1;Est18_23;54.2;144;62;3;11;153;77;217;3.68e-41;136.0;CW
k99_1423791_1;IS12;52.9;51;24;0;67;117;77;127;2.01e-14;60.1;CW
k99_1425299_1;Est18_23;53.7;95;44;0;8;102;116;210;1.16e-32;110.0;CW
k99_1431936_1;202;62.5;40;15;0;156;195;32;71;8.68e-11;53.9;CW
k99_1438876_1;101;51.6;95;32;4;134;219;2;91;9.09e-22;83.6;CW
k99_1439183_1;BsEstB;50.5;208;96;5;2;205;13;217;4.0500000000000005e-58;183.0;CW
k99_1439183_1;101;50.0;160;61;6;73;217;2;157;3.84e-33;114.0;CW
k99_1441990_3;PpEst;51.9;183;83;1;36;218;24;201;1.38e-63;189.0;CW
k99_1442739_1;102;50.8;59;26;2;40;97;5;61;3.66e-15;61.2;CW
k99_1442739_1;Est18_23;58.8;34;14;0;61;94;16;49;2.94e-11;50.4;CW
k99_1446368_1;IS12;55.6;90;38;2;2;90;97;185;1.09e-22;82.0;CW
k99_1458673_2;102;61.0;82;26;1;1;76;141;222;1.12e-25;97.4;CW
k99_1461673_1;Est8_89;51.6;31;15;0;9;39;4;34;2.92e-08;41.2;CW
k99_1462112_2;PpEst;54.1;183;84;0;7;189;19;201;5.1700000000000005e-73;212.0;CW
k99_1467671_1;Est18_23;54.5;134;60;1;4;136;77;210;3.2e-44;143.0;CW
k99_1467671_1;BsEstB;50.4;133;64;1;4;136;79;209;9.059999999999999e-38;126.0;CW
k99_1471081_1;101;52.0;175;74;4;2;169;44;215;2.84e-48;151.0;CW
k99_1471081_1;102;53.5;101;46;1;2;102;127;226;4e-31;107.0;CW
k99_1471081_1;BsEstB;54.3;116;43;4;2;116;120;226;7.349999999999999e-30;106.0;CW
k99_1471438_1;102;51.7;29;14;0;1;29;172;200;4.38e-06;36.2;CW
k99_1482347_1;Est18_23;59.6;104;39;2;16;116;73;176;4.25e-36;120.0;CW
k99_1482347_1;BsEstB;52.6;97;46;0;20;116;79;175;1.87e-31;108.0;CW
k99_1488100_1;406;50.0;28;14;0;136;163;152;179;8.71e-06;37.4;CW
k99_1513118_9;202;63.2;38;14;0;118;155;32;69;2.49e-10;53.1;CW
k99_1516036_2;EstB;50.0;54;24;2;1;54;1;51;7.21e-11;47.0;CW
k99_1517131_1;Est18_23;56.8;44;19;0;62;105;17;60;1.57e-15;63.5;CW
k99_1520259_1;102;53.1;49;23;0;4;52;12;60;3.36e-15;59.3;CW
k99_1520259_1;Est18_23;50.0;48;24;0;3;50;2;49;3.2e-13;53.9;CW
k99_1524730_1;Est18_23;54.3;138;59;2;2;138;45;179;4.36e-47;151.0;CW
k99_1524730_1;BsEstB;50.7;138;60;3;2;138;48;178;2.62e-38;127.0;CW
k99_1524730_1;101;50.9;110;38;4;40;138;2;106;3.0500000000000003e-27;95.5;CW
k99_1530525_1;PpEst;57.8;83;32;1;13;95;21;100;6.800000000000001e-29;95.9;CW
k99_1531994_2;IS12;50.0;96;48;0;1;96;209;304;2.84e-29;99.8;CW
k99_1532377_1;IS12;51.4;37;18;0;67;103;247;283;1.77e-06;37.0;CW
k99_1538363_1;202;62.9;35;13;0;22;56;34;68;2.56e-08;43.1;CW
k99_1548715_1;Est18_23;58.3;108;45;0;8;115;70;177;5.629999999999999e-42;136.0;CW
k99_1548715_1;BsEstB;52.8;106;47;1;10;115;74;176;1.36e-32;111.0;CW
k99_1554045_1;101;56.5;62;21;2;44;100;2;62;1.56e-16;66.2;CW
k99_1555909_2;PpEst;55.7;192;85;0;11;202;10;201;3.09e-75;218.0;CW
k99_1560721_3;102;55.7;289;122;5;41;326;12;297;3.05e-100;298.0;CW
k99_1564664_1;102;50.0;60;30;0;5;64;165;224;1.07e-15;64.7;CW
k99_1564894_1;BsEstB;52.1;73;35;0;2;74;160;232;2.11e-21;82.4;CW
k99_1564894_1;Est18_23;63.2;57;21;0;2;58;161;217;2.19e-19;76.6;CW
k99_1564894_1;101;59.6;57;23;0;2;58;88;144;6.85e-19;74.3;CW
k99_1565747_4;202;63.2;38;14;0;133;170;32;69;3.74e-09;49.3;CW
k99_1574549_1;IS12;56.6;99;43;0;1;99;49;147;1.4599999999999998e-40;129.0;CW
k99_1574549_1;IS10;57.1;98;42;0;2;99;50;147;2.66e-40;128.0;CW
k99_1579345_1;102;53.8;145;65;2;1;144;44;187;8.96e-51;156.0;CW
k99_1579345_1;101;51.4;107;44;3;44;144;2;106;3.74e-33;111.0;CW
k99_1583969_3;Est8_89;52.1;71;32;1;9;79;6;74;3.61e-23;81.6;CW
k99_1587263_1;102;54.8;126;47;5;11;134;84;201;2.4000000000000003e-37;121.0;CW
k99_1587263_1;Est18_23;51.2;125;50;4;11;133;77;192;7.69e-33;112.0;CW
k99_1590502_1;BsEstB;53.4;148;52;6;4;149;58;190;3.93e-39;130.0;CW
k99_1590502_1;102;51.7;145;56;7;7;149;67;199;1.36e-38;125.0;CW
k99_1590502_1;Est18_23;55.2;125;44;5;27;149;77;191;5.32e-35;119.0;CW
k99_1591282_1;202;50.0;50;24;1;99;148;20;68;1.74e-07;43.1;CW
k99_1593522_1;102;50.9;57;25;1;27;83;14;67;3.29e-18;68.9;CW
k99_1593522_1;Est18_23;51.3;39;19;0;43;81;18;56;6.72e-12;51.6;CW
k99_1596979_1;102;50.9;112;50;3;31;141;12;119;8.23e-31;105.0;CW
k99_1602835_2;202;59.5;37;15;0;86;122;32;68;1.32e-09;50.8;CW
k99_1603252_1;PpEst;53.2;126;58;1;16;140;16;141;5.0899999999999997e-45;139.0;CW
k99_1603978_1;202;53.7;41;19;0;14;54;31;71;1.42e-09;49.3;CW
k99_1604086_1;IS12;60.7;112;41;2;1;111;113;222;4.6499999999999995e-40;128.0;CW
k99_1616344_1;IS12;65.0;120;42;0;1;120;131;250;1.33e-49;153.0;CW
k99_1616344_1;IS10;55.0;120;54;0;1;120;131;250;6.06e-40;128.0;CW
k99_1616344_1;Est18_23;59.3;27;11;0;1;27;166;192;4.1e-06;36.6;CW
k99_1623270_1;IS12;58.1;191;80;0;1;191;114;304;6.68e-77;226.0;CW
k99_1623270_1;IS10;54.4;193;88;0;1;193;114;306;1.3499999999999999e-67;202.0;CW
k99_1623838_23;PpEst;52.9;187;88;0;6;192;15;201;3.89e-69;202.0;CW
k99_1630540_1;IS12;57.1;70;30;0;1;70;213;282;3.0199999999999995e-23;83.6;CW
k99_1640365_1;101;52.4;145;61;3;116;254;2;144;5.88e-40;134.0;CW
k99_1641245_1;Est18_23;51.2;172;76;4;33;202;2;167;1.58e-47;155.0;CW
k99_1641245_1;101;56.4;94;34;3;115;202;2;94;4.4e-24;89.4;CW
k99_1643689_1;102;50.5;103;40;5;64;158;12;111;5.86e-25;90.1;CW
k99_1646910_1;Est18_23;53.0;149;70;0;16;164;71;219;4.8299999999999996e-54;171.0;CW
k99_1646910_1;BsEstB;52.1;142;65;1;21;162;78;216;1.2999999999999999e-46;151.0;CW
k99_1652343_1;503;58.8;199;80;1;1;197;60;258;6.43e-81;235.0;CW
k99_1652343_1;606;60.0;200;77;1;1;197;61;260;1.1900000000000001e-79;232.0;CW
k99_1652343_1;Thh_Est;59.9;202;76;2;1;197;60;261;4.6500000000000005e-79;231.0;CW
k99_1652343_1;Tcur_1278;58.1;198;82;1;1;197;90;287;4.36e-78;229.0;CW
k99_1652343_1;PET40;57.7;201;84;1;1;200;63;263;2.92e-75;221.0;CW
k99_1652343_1;PHL-2;57.6;198;83;1;1;197;62;259;1.07e-74;219.0;CW
k99_1652343_1;711;56.9;202;82;2;1;197;59;260;1.57e-74;219.0;CW
k99_1652343_1;PHL-1;57.1;198;84;1;1;197;62;259;4.33e-74;218.0;CW
k99_1652343_1;Est1(Hydrolase4,Enzyme708);56.9;202;82;2;1;197;94;295;4.59e-74;219.0;CW
k99_1652343_1;Est119;57.4;202;81;2;1;197;98;299;5.1799999999999994e-74;219.0;CW
k99_1652343_1;Thc_Cut2;57.4;202;81;2;1;197;60;261;1.44e-73;217.0;CW
k99_1652343_1;"PHL-7(PES-H1;PES-H2)";55.3;197;88;0;1;197;62;258;4.34e-73;216.0;CW
k99_1652343_1;Tfu_0882;57.4;202;81;2;1;197;117;318;7.33e-73;217.0;CW
k99_1652343_1;Cut1;57.4;202;81;2;1;197;117;318;7.33e-73;217.0;CW
k99_1652343_1;BTA-2;56.9;202;82;2;1;197;99;300;4.9e-72;214.0;CW
k99_1652343_1;611;53.5;198;91;1;1;197;63;260;5.85e-72;213.0;CW
k99_1652343_1;Tcur0390;55.0;200;87;1;1;197;92;291;7.5e-72;213.0;CW
k99_1652343_1;PHL-3;54.8;197;89;0;1;197;62;258;7.79e-72;212.0;CW
k99_1652343_1;607-Nsp;56.1;198;86;1;1;197;110;307;1.4500000000000002e-70;211.0;CW
k99_1652343_1;Cut190;54.3;199;89;1;1;197;105;303;1.73e-70;210.0;CW
k99_1652343_1;TfCut_1;56.4;202;83;2;1;197;117;318;1.89e-70;211.0;CW
k99_1652343_1;Thc_Cut1;55.0;202;86;2;1;197;60;261;8.65e-70;207.0;CW
k99_1652343_1;405;56.0;184;80;1;15;197;89;272;1.17e-69;207.0;CW
k99_1652343_1;BTA-1;55.0;202;86;2;1;197;99;300;2.54e-69;207.0;CW
k99_1652343_1;Tfu_0883;55.0;202;86;2;1;197;99;300;2.54e-69;207.0;CW
k99_1654314_2;PpEst;57.5;80;34;0;46;125;24;103;1.9900000000000002e-29;98.6;CW
k99_1676191_1;Est18_23;56.3;80;35;0;197;276;76;155;2.8500000000000002e-27;102.0;CW
k99_1676741_1;102;51.0;49;22;1;155;203;12;58;1.95e-12;57.0;CW
k99_1684016_2;202;66.7;42;14;0;3;44;31;72;8.08e-13;59.7;CW
k99_1687905_1;Thh_Est;72.7;66;17;1;2;66;197;262;2.2400000000000002e-29;100.0;CW
k99_1687905_1;PHL-1;74.6;63;15;1;4;66;199;260;1.18e-28;98.2;CW
k99_1687905_1;PHL-2;73.0;63;16;1;4;66;199;260;2.3199999999999997e-28;97.4;CW
k99_1687905_1;Tcur_1278;69.2;65;19;1;3;67;226;289;1.5e-27;95.9;CW
k99_1687905_1;611;71.4;63;17;1;4;66;200;261;2.54e-27;94.7;CW
k99_1687905_1;607-Nsp;66.7;66;21;1;2;67;245;309;4.0400000000000005e-27;95.1;CW
k99_1687905_1;606;67.2;67;21;1;2;67;196;262;5.1800000000000005e-27;94.0;CW
k99_1687905_1;PET40;67.7;65;20;1;2;66;198;261;7.27e-27;93.6;CW
k99_1687905_1;Est1(Hydrolase4,Enzyme708);66.2;65;21;1;3;66;232;296;2.4500000000000002e-26;92.8;CW
k99_1687905_1;PbauzCut;55.9;68;27;1;2;66;235;302;2.67e-26;92.8;CW
k99_1687905_1;jmPE14;60.6;66;23;1;4;66;206;271;3.4e-25;89.4;CW
k99_1687905_1;Est119;64.6;65;22;1;3;66;236;300;3.75e-25;89.7;CW
k99_1687905_1;PsCut;54.4;68;28;1;2;66;235;302;3.86e-25;89.7;CW
k99_1687905_1;403;57.6;66;25;1;4;66;219;284;5.81e-25;89.0;CW
k99_1687905_1;jmPE13;59.1;66;24;1;4;66;208;273;9.61e-25;88.2;CW
k99_1687905_1;Cut190;67.7;65;19;2;2;66;242;304;2.09e-24;87.8;CW
k99_1687905_1;405;65.1;63;21;1;3;65;211;272;2.71e-24;87.0;CW
k99_1687905_1;"PHL-7(PES-H1;PES-H2)";63.2;68;21;2;2;68;197;261;9.159999999999999e-24;85.5;CW
k99_1687905_1;711;60.9;64;24;1;4;66;198;261;1.6299999999999997e-23;84.7;CW
k99_1687905_1;PHL-3;63.6;66;20;2;2;66;197;259;4.3299999999999996e-23;83.6;CW
k99_1687905_1;PET5;53.7;67;28;1;3;66;244;310;4.4199999999999994e-23;84.3;CW
k99_1687905_1;PaCut;56.1;66;26;1;4;66;233;298;5.33e-23;84.0;CW
k99_1687905_1;TfH42_Cut1;56.1;66;28;1;2;66;197;262;1.73e-22;82.0;CW
k99_1687905_1;701;56.1;66;28;1;2;66;197;262;1.73e-22;82.0;CW
k99_1687905_1;Thc_Cut1;56.1;66;28;1;2;66;197;262;1.81e-22;82.0;CW
k99_1697923_1;102;52.3;151;69;2;1;151;138;285;4.3799999999999995e-40;133.0;CW
k99_1699175_3;102;53.6;56;24;1;28;83;11;64;6.38e-18;68.6;CW
k99_1701406_1;EstB;51.7;87;41;1;13;98;17;103;2.03e-25;87.4;CW
k99_1703364_1;102;51.4;175;77;5;16;187;12;181;3.72e-45;144.0;CW
k99_1737145_1;PpEst;53.4;174;81;0;32;205;21;194;1.3499999999999999e-67;199.0;CW
k99_1746605_2;PpEst;50.8;179;88;0;27;205;23;201;1.02e-64;191.0;CW
k99_1752157_1;PpEst;54.7;161;73;0;3;163;41;201;5.49e-66;193.0;CW
k99_1752757_2;202;50.0;60;29;1;133;191;34;93;5.28e-12;58.5;CW
k99_1753554_1;202;55.3;38;17;0;93;130;34;71;1.37e-08;44.3;CW
k99_1757290_1;IS12;52.5;59;28;0;83;141;76;134;6.48e-15;62.8;CW
k99_1761763_1;102;53.7;54;25;0;1;54;175;228;3.33e-14;61.6;CW
k99_1768086_1;IS12;54.0;139;64;0;9;147;145;283;3.61e-44;141.0;CW
k99_1770541_1;202;54.1;37;17;0;111;147;35;71;1.19e-08;44.7;CW
k99_1772882_2;BsEstB;51.5;171;77;4;16;182;3;171;4.22e-53;169.0;CW
k99_1784913_2;102;54.8;31;14;0;37;67;170;200;1.03e-07;43.1;CW
k99_1785131_1;202;61.8;34;13;0;80;113;35;68;5e-09;46.2;CW
k99_1789768_1;RCut;50.9;53;25;1;57;108;27;79;1.37e-11;51.2;CW
k99_1794212_1;IS12;56.9;181;77;1;1;180;1;181;8.759999999999999e-67;199.0;CW
k99_1794212_1;IS10;56.4;181;78;1;1;180;1;181;1.61e-63;191.0;CW
k99_1794812_1;Est18_23;51.5;99;48;0;1;99;143;241;9.400000000000001e-26;91.7;CW
k99_1794812_1;101;57.5;73;31;0;6;78;75;147;6.66e-22;79.7;CW
k99_1794812_1;BsEstB;51.8;85;40;1;15;99;156;239;2.19e-21;79.3;CW
k99_1794812_1;102;52.6;76;36;0;3;78;153;228;3.3e-20;75.1;CW
k99_1802842_1;Est18_23;52.9;121;56;1;1;121;21;140;2.72e-38;127.0;CW
k99_1802842_1;102;55.3;123;49;4;1;121;30;148;1.15e-36;119.0;CW
k99_1802842_1;BsEstB;50.4;121;58;1;1;121;24;142;9.520000000000001e-35;117.0;CW
k99_1802842_1;101;56.1;66;23;2;61;121;2;66;4.52e-16;64.7;CW
k99_1813740_1;202;51.2;41;20;0;128;168;34;74;6.46e-08;43.9;CW
k99_1823384_1;Est18_23;54.3;116;53;0;2;117;91;206;8.12e-44;141.0;CW
k99_1823384_1;BsEstB;52.3;111;50;1;7;117;98;205;3.13e-36;121.0;CW
k99_1824177_1;Est18_23;64.3;70;23;1;7;76;155;222;1.17e-24;90.5;CW
k99_1834817_1;Est18_23;57.1;177;73;2;1;174;87;263;3.13e-64;199.0;CW
k99_1834817_1;BsEstB;50.0;206;83;6;10;210;98;288;3.88e-56;178.0;CW
k99_1834817_1;102;55.7;122;52;2;10;130;105;225;7.0899999999999995e-40;131.0;CW
k99_1835045_1;102;50.9;232;104;5;22;252;4;226;2.91e-68;215.0;CW
k99_1857810_1;PpEst;52.6;175;83;0;8;182;18;192;2.5900000000000004e-66;194.0;CW
k99_1877962_2;IS12;51.1;231;112;1;3;232;76;306;8.66e-77;227.0;CW
k99_1889409_1;IS10;56.3;87;37;1;1;87;105;190;3.9300000000000004e-26;91.7;CW
k99_1889409_1;IS12;54.8;84;37;1;3;86;107;189;8.23e-25;88.2;CW
k99_1906147_1;202;52.5;40;18;1;79;117;309;348;1.02e-07;42.4;CW
k99_1906276_1;101;53.5;99;38;1;1;91;48;146;8.640000000000001e-26;91.7;CW
k99_1906333_1;EstB;81.3;16;3;0;12;27;10;25;1.57e-06;33.5;CW
k99_1923910_1;PpEst;52.8;123;57;1;11;132;23;145;3.49e-40;126.0;CW
k99_1925546_1;202;57.5;40;17;0;34;73;35;74;3.44e-10;48.9;CW
k99_1927052_1;Est18_23;51.4;144;64;3;3;141;116;258;1.39e-39;131.0;CW
k99_1927052_1;BsEstB;54.3;127;54;3;3;128;118;241;1.36e-38;129.0;CW
k99_1927052_1;101;51.1;137;47;5;2;127;41;168;2.2600000000000001e-32;109.0;CW
k99_1931800_1;102;53.8;93;32;5;6;97;32;114;5.55e-23;82.8;CW
k99_1931800_1;101;51.4;37;10;1;65;101;2;30;9.03e-06;35.0;CW
k99_1946524_2;PpEst;53.6;56;26;0;1;56;146;201;2.21e-17;64.7;CW
k99_1948600_1;204;51.2;43;20;1;41;83;101;142;1e-06;40.0;CW
k99_1950744_1;IS12;58.3;103;43;0;3;105;194;296;2.84e-37;121.0;CW
k99_1951796_4;202;53.5;43;20;0;140;182;27;69;5.36e-10;49.7;CW
k99_1957565_1;BsEstB;55.7;88;33;2;1;88;139;220;4.5100000000000004e-26;93.6;CW
k99_1961054_1;Est8_89;50.0;30;15;0;57;86;5;34;2.78e-08;42.0;CW
k99_1967748_1;IS12;54.8;146;62;1;5;150;61;202;4.54e-45;142.0;CW
k99_1967748_1;IS10;50.3;147;67;2;5;150;61;202;2.1799999999999999e-41;133.0;CW
k99_1970537_1;211;50.0;32;16;0;19;50;192;223;1.35e-06;36.6;CW
k99_1974382_1;IS12;54.9;122;55;0;33;154;47;168;1.8e-38;125.0;CW
k99_1991584_1;102;50.8;61;27;1;33;93;12;69;2.55e-20;75.1;CW
k99_1991584_1;BsEstB;55.0;40;18;0;54;93;24;63;1.81e-11;50.8;CW
k99_2008470_1;BsEstB;63.8;58;21;0;1;58;159;216;1.31e-22;82.8;CW
k99_2008470_1;Est18_23;63.8;58;21;0;1;58;160;217;2.45e-22;82.0;CW
k99_2008470_1;101;56.7;67;29;0;2;68;88;154;3.46e-21;77.8;CW
k99_2010728_1;202;53.1;49;23;0;4;52;23;71;1.66e-10;48.9;CW
k99_2023983_1;102;61.8;110;40;1;1;110;104;211;8.72e-44;137.0;CW
k99_2023983_1;Est18_23;56.9;116;43;4;2;114;96;207;2.79e-35;118.0;CW
k99_2023983_1;BsEstB;51.3;115;50;3;1;114;97;206;6.61e-32;109.0;CW
k99_2027974_2;BsEstB;52.5;200;94;1;10;208;5;204;6.4e-65;201.0;CW
k99_2027974_2;Est18_23;51.2;207;90;5;10;208;2;205;2.3699999999999998e-61;191.0;CW
k99_2033508_1;IS12;55.4;130;58;0;1;130;163;292;2.05e-49;153.0;CW
k99_2033508_1;IS10;52.7;129;61;0;2;130;164;292;9.78e-43;135.0;CW
k99_2034328_1;Est18_23;53.6;166;76;1;4;168;2;167;9.249999999999999e-55;172.0;CW
k99_2039549_2;IS12;52.7;74;35;0;1;74;234;307;1.6100000000000001e-21;77.8;CW
k99_2040695_1;101;54.4;68;25;2;82;144;2;68;7.17e-17;68.2;CW
k99_2052110_1;PpEst;58.3;115;48;0;2;116;23;137;4.4e-47;143.0;CW
k99_2062692_1;PpEst;52.7;167;77;1;1;165;35;201;2.53e-60;179.0;CW
k99_2088951_1;IS12;52.5;80;38;0;1;80;79;158;1.75e-21;80.9;CW
k99_2089651_1;102;55.2;116;50;2;2;116;90;204;3.17e-39;125.0;CW
k99_2089651_1;Est18_23;53.4;116;51;3;2;116;83;196;1.79e-36;122.0;CW
k99_2089651_1;BsEstB;50.4;119;53;4;1;118;84;197;4.18e-32;110.0;CW
k99_2101940_1;102;50.0;138;52;8;20;152;16;141;1.99e-30;104.0;CW
k99_2101983_4;102;51.1;223;90;5;34;250;11;220;2.01e-69;217.0;CW
k99_2104035_1;EstB;50.0;126;59;3;1;124;23;146;8.810000000000001e-33;107.0;CW
k99_2106425_3;202;51.3;39;19;0;147;185;34;72;5.57e-07;43.1;CW
k99_2106649_1;IS12;57.0;100;43;0;1;100;73;172;1.0900000000000001e-36;119.0;CW
k99_2106649_1;IS10;53.0;100;46;1;2;100;73;172;4.6e-34;112.0;CW
k99_2113525_1;102;54.3;35;15;1;38;72;168;201;1.55e-06;39.3;CW
k99_2115845_1;Est18_23;51.3;189;89;2;2;187;53;241;3.2600000000000004e-59;185.0;CW
k99_2115845_1;101;56.7;150;52;4;27;167;2;147;1.73e-46;147.0;CW
k99_2131325_1;IS12;50.0;34;17;0;5;38;133;166;5.42e-06;37.0;CW
k99_2146841_1;101;61.8;34;13;0;4;37;111;144;7.53e-09;43.5;CW
k99_2147022_2;102;53.3;45;21;0;48;92;14;58;3.38e-12;52.8;CW
k99_2147022_2;BsEstB;54.8;42;18;1;50;91;11;51;5.18e-12;52.4;CW
k99_2152878_1;IS12;50.0;174;86;1;1;174;134;306;6.78e-51;159.0;CW
